Ticker,Date/Time,Open,High,Low,Close,Volume
^JKBISNIS27,5/19/2010,261.68,261.68,250.65,251.55,677320000
^JKBISNIS27,5/20/2010,251.66,255.01,244.28,247.81,641820032
^JKBISNIS27,5/21/2010,247.60,247.60,237.00,241.65,669100032
^JKBISNIS27,5/24/2010,241.71,247.02,241.50,242.20,525110016
^JKBISNIS27,5/25/2010,242.12,242.12,233.55,234.29,676230016
^JKBISNIS27,5/26/2010,234.40,253.02,234.40,252.10,1230000000
^JKBISNIS27,5/27/2010,252.03,255.49,243.40,253.97,817609984
^JKBISNIS27,5/31/2010,254.02,263.41,254.02,262.94,757310016
^JKBISNIS27,6/1/2010,262.90,262.90,254.97,254.97,411830016
^JKBISNIS27,6/2/2010,255.02,260.13,254.65,256.02,429780000
^JKBISNIS27,6/3/2010,256.09,264.43,256.09,264.21,605710016
^JKBISNIS27,6/4/2010,264.20,266.02,262.37,265.62,433840000
^JKBISNIS27,6/7/2010,265.30,265.30,252.24,258.38,442910016
^JKBISNIS27,6/8/2010,258.40,261.61,258.40,261.12,343430016
^JKBISNIS27,6/9/2010,261.09,262.44,259.03,261.05,351769984
^JKBISNIS27,6/10/2010,261.11,261.66,257.35,258.63,358809984
^JKBISNIS27,6/11/2010,258.72,263.98,258.72,261.96,453470016
^JKBISNIS27,6/14/2010,261.99,264.66,261.99,264.44,394360000
^JKBISNIS27,6/15/2010,264.46,267.35,264.28,265.12,426000000
^JKBISNIS27,6/16/2010,265.19,270.41,265.19,268.59,577910016
^JKBISNIS27,6/17/2010,268.28,272.79,268.28,271.68,487070016
^JKBISNIS27,6/18/2010,271.71,276.79,271.71,276.03,561880000
^JKBISNIS27,6/21/2010,276.08,281.60,275.18,276.92,787929984
^JKBISNIS27,6/22/2010,276.78,278.64,275.01,276.39,466689984
^JKBISNIS27,6/23/2010,276.30,276.30,272.60,275.49,347070016
^JKBISNIS27,6/24/2010,275.50,277.79,273.59,274.12,340580000
