Ticker,Date/Time,Open,High,Low,Close,Volume
^JKII,5/19/2010,449.70,449.70,429.68,430.92,1260000000
^JKII,5/20/2010,431.20,437.74,416.31,421.97,1170000000
^JKII,5/21/2010,421.42,421.42,401.71,411.99,1250000000
^JKII,5/24/2010,412.16,420.13,404.96,406.32,1950000000
^JKII,5/25/2010,406.11,406.11,390.09,391.73,2790000128
^JKII,5/26/2010,392.00,429.69,392.00,427.57,3220000000
^JKII,5/27/2010,427.40,433.96,410.21,431.07,2630000128
^JKII,5/31/2010,431.21,446.62,431.21,444.60,1610000000
^JKII,6/1/2010,444.49,444.49,431.02,431.13,1820000000
^JKII,6/2/2010,431.27,441.06,431.27,434.84,2120000000
^JKII,6/3/2010,435.01,447.48,435.01,447.42,2360000000
^JKII,6/4/2010,447.38,450.99,443.03,450.57,1030000000
^JKII,6/7/2010,449.65,449.65,427.21,439.38,960120000
^JKII,6/8/2010,439.43,445.68,439.43,442.07,965230016
^JKII,6/9/2010,441.99,443.24,437.67,440.92,836809984
^JKII,6/10/2010,441.07,443.35,437.15,439.51,900620032
^JKII,6/11/2010,439.77,447.73,439.77,444.48,795230016
^JKII,6/14/2010,444.56,451.02,444.56,450.98,644380032
^JKII,6/15/2010,451.05,455.49,450.69,452.06,650870016
^JKII,6/16/2010,452.25,460.01,452.25,456.51,819080000
^JKII,6/17/2010,455.62,462.43,455.47,461.62,697510016
^JKII,6/18/2010,461.70,471.33,461.70,469.18,787059968
^JKII,6/21/2010,469.33,480.57,465.88,470.87,1480000000
^JKII,6/22/2010,470.83,474.05,468.35,471.22,1190000000
^JKII,6/23/2010,470.95,471.35,465.27,471.35,1260000000
^JKII,6/24/2010,471.38,475.88,468.22,469.54,1290000000
^JKII,6/25/2010,469.43,474.28,467.31,473.63,548009984
^JKII,6/28/2010,473.70,477.14,469.29,470.96,482790016
^JKII,6/29/2010,471.00,472.04,455.61,459.71,642590016
^JKII,6/30/2010,459.40,461.01,449.70,460.26,559420032
^JKII,7/2/2010,455.75,457.77,451.54,453.05,562969984
^JKII,7/5/2010,453.21,456.83,453.21,455.56,451889984
^JKII,7/6/2010,455.59,460.64,452.81,460.59,493440000
^JKII,7/7/2010,460.54,460.68,456.51,459.20,423340000
^JKII,7/8/2010,459.43,464.12,459.15,461.17,1210000000
^JKII,7/9/2010,461.29,462.94,459.68,462.85,599910016
^JKII,7/12/2010,462.17,464.46,460.97,462.24,647160000
^JKII,7/13/2010,462.29,465.03,459.19,461.79,565489984
^JKII,7/14/2010,461.86,467.79,461.86,466.08,950099968
^JKII,7/15/2010,465.20,469.03,463.85,468.25,854560000
^JKII,7/16/2010,468.20,469.71,466.55,469.71,784880000
^JKII,7/19/2010,469.60,469.60,462.30,468.53,679000000
^JKII,7/20/2010,468.64,472.25,466.66,471.84,1100000000
^JKII,7/21/2010,471.95,474.57,471.32,473.39,798809984
^JKII,7/22/2010,473.51,474.10,468.96,471.64,644550016
^JKII,7/23/2010,471.79,479.83,471.79,478.26,695550016
^JKII,7/26/2010,478.30,481.83,472.41,474.08,558560000
^JKII,7/27/2010,474.20,481.65,474.20,478.60,453780000
^JKII,7/28/2010,478.57,481.32,478.42,480.18,510689984
^JKII,7/29/2010,480.37,486.88,479.93,486.88,695990016
^JKII,7/30/2010,486.85,487.91,480.27,483.32,716080000
^JKII,8/2/2010,483.44,485.69,478.52,479.86,518080000
^JKII,8/3/2010,480.01,483.93,462.93,464.10,939990016
^JKII,8/4/2010,464.18,468.59,460.05,462.70,606809984
^JKII,8/5/2010,462.93,475.34,462.93,475.13,745660032
^JKII,8/6/2010,475.32,477.20,472.81,477.18,700259968
^JKII,8/9/2010,476.82,479.55,476.60,479.55,504190016
^JKII,8/10/2010,479.70,479.81,472.90,473.91,498110016
^JKII,8/11/2010,472.94,473.92,467.71,469.93,660280000
^JKII,8/12/2010,469.51,469.94,462.88,468.86,787779968
^JKII,8/13/2010,468.90,472.93,468.48,472.93,459809984
^JKII,8/16/2010,472.89,474.84,469.33,474.06,732390016
^JKII,8/18/2010,474.36,478.76,472.40,478.25,824150016
^JKII,8/19/2010,478.40,484.43,478.39,483.75,992009984
^JKII,8/20/2010,483.63,483.75,480.12,483.64,1340000000
^JKII,8/23/2010,483.53,484.93,480.56,484.47,1250000000
^JKII,8/24/2010,484.35,485.74,476.14,478.84,813630016
^JKII,8/25/2010,478.76,484.44,476.87,483.95,1050000000
^JKII,8/26/2010,483.80,487.35,482.09,487.19,1740000000
^JKII,8/27/2010,487.15,487.15,476.40,479.00,1060000000
^JKII,8/30/2010,479.19,486.11,476.28,478.17,735710016
^JKII,8/31/2010,477.97,477.97,471.24,473.79,514310016
^JKII,9/1/2010,473.90,485.29,473.90,485.26,561960000
^JKII,9/2/2010,485.41,489.02,481.04,483.62,770249984
^JKII,9/3/2010,483.66,488.61,483.63,487.64,424580000
^JKII,9/6/2010,487.72,495.51,487.72,495.20,499820000
^JKII,9/7/2010,495.36,499.61,494.76,498.21,900419968
^JKII,9/15/2010,498.44,522.21,498.44,518.72,1130000000
^JKII,9/16/2010,518.76,518.76,508.57,510.34,1580000000
^JKII,9/17/2010,510.27,518.35,510.27,515.69,2980000000
^JKII,9/20/2010,515.65,516.81,509.73,514.46,2169999872
^JKII,9/21/2010,514.65,521.34,511.23,514.01,2190000128
^JKII,9/22/2010,514.04,518.38,511.21,512.87,2560000000
^JKII,9/23/2010,513.06,514.71,506.68,511.82,2369999872
^JKII,9/24/2010,511.85,521.63,511.48,518.74,1010000000
^JKII,9/27/2010,518.81,530.82,518.81,528.32,1730000000
^JKII,9/28/2010,528.39,537.19,523.86,525.46,1540000000
^JKII,9/29/2010,525.69,533.02,524.90,526.97,1290000000
^JKII,9/30/2010,527.09,529.58,524.82,526.52,905249984
^JKII,10/4/2010,538.24,546.16,538.24,544.20,1120000000
^JKII,10/5/2010,544.24,545.45,538.48,545.29,1440000000
^JKII,10/6/2010,545.44,550.72,541.40,544.82,2329999872
^JKII,10/7/2010,544.85,544.85,533.86,540.91,1370000000
^JKII,10/8/2010,540.80,540.80,530.64,533.15,2209999872
^JKII,10/11/2010,533.46,539.56,533.14,535.07,2200000000
^JKII,10/12/2010,535.15,538.17,533.64,536.02,1480000000
^JKII,10/13/2010,536.90,544.99,536.90,544.97,2320000000
^JKII,10/14/2010,545.05,550.81,542.71,545.79,1820000000
^JKII,10/15/2010,546.18,546.36,540.75,541.83,2100000000
^JKII,10/18/2010,541.75,541.75,533.21,534.68,1480000000
^JKII,10/19/2010,534.88,540.06,534.88,539.71,1990000000
^JKII,10/20/2010,539.60,539.60,531.91,536.26,3929999872
^JKII,10/21/2010,536.34,541.91,536.34,536.75,1780000000
^JKII,10/22/2010,537.05,540.17,535.60,537.63,1490000000
^JKII,10/25/2010,537.66,543.33,537.66,542.43,1400000000
^JKII,10/26/2010,542.28,544.58,540.58,542.70,1240000000
^JKII,10/27/2010,541.94,544.54,536.65,540.41,1110000000
^JKII,10/28/2010,540.18,542.77,538.93,542.32,1490000000
^JKII,10/29/2010,542.48,543.65,536.48,540.29,1120000000
^JKII,11/1/2010,540.37,543.94,531.71,535.49,1290000000
^JKII,11/2/2010,535.61,535.74,525.70,526.68,1300000000
^JKII,11/3/2010,526.75,529.69,517.42,519.10,1690000000
^JKII,11/4/2010,519.18,525.57,519.01,524.72,1090000000
^JKII,11/5/2010,524.99,531.59,524.99,528.26,1460000000
^JKII,11/8/2010,528.30,538.35,528.15,538.23,1280000000
^JKII,11/9/2010,538.18,546.95,537.05,546.41,1470000000
^JKII,11/10/2010,546.63,547.84,542.58,547.67,1170000000
^JKII,11/11/2010,547.83,550.89,541.20,542.31,1260000000
^JKII,11/12/2010,542.27,542.66,525.91,532.13,1320000000
^JKII,11/15/2010,531.83,533.23,526.90,530.31,656569984
^JKII,11/16/2010,530.50,532.94,523.71,529.90,1020000000
^JKII,11/18/2010,529.71,532.31,524.03,530.83,1590000000
^JKII,11/19/2010,531.06,540.97,530.67,540.79,1130000000
^JKII,11/22/2010,540.90,544.19,537.26,542.92,892739968
^JKII,11/23/2010,542.84,542.84,529.61,533.50,1050000000
^JKII,11/24/2010,533.27,533.27,523.48,529.17,743809984
