Ticker,Date/Time,Open,High,Low,Close,Volume
^JKMISC,3/8/2000,126.78,128.37,126.01,127.90,0
^JKMISC,3/9/2000,127.90,131.31,127.90,130.46,0
^JKMISC,3/10/2000,130.46,131.56,130.13,130.96,0
^JKMISC,3/13/2000,130.96,132.32,130.00,130.48,0
^JKMISC,3/14/2000,130.48,131.06,130.22,130.88,0
^JKMISC,3/15/2000,130.88,130.88,129.94,130.84,0
^JKMISC,3/16/2000,130.84,130.84,130.84,130.84,0
^JKMISC,3/17/2000,130.84,132.24,129.96,130.42,0
^JKMISC,3/20/2000,130.42,131.08,129.47,130.52,0
^JKMISC,3/21/2000,130.52,130.76,127.85,127.85,0
^JKMISC,3/22/2000,127.85,129.13,127.46,129.13,0
^JKMISC,3/23/2000,129.13,129.96,128.61,129.31,0
^JKMISC,3/24/2000,129.31,130.07,127.75,128.03,0
^JKMISC,3/27/2000,128.03,129.06,128.03,128.51,0
^JKMISC,3/28/2000,128.51,129.36,128.36,129.13,0
^JKMISC,3/29/2000,129.13,129.83,128.68,128.79,0
^JKMISC,3/30/2000,128.79,129.02,126.36,127.72,0
^JKMISC,3/31/2000,127.72,127.72,127.72,127.72,0
^JKMISC,4/3/2000,127.72,127.96,125.66,126.02,0
^JKMISC,4/4/2000,126.02,126.02,126.02,126.02,0
^JKMISC,4/5/2000,126.02,126.11,124.04,124.20,0
^JKMISC,4/6/2000,124.20,124.20,124.20,124.20,0
^JKMISC,4/7/2000,124.20,126.01,124.20,126.01,0
^JKMISC,4/10/2000,126.01,126.19,125.19,125.83,0
^JKMISC,4/11/2000,125.83,125.83,124.57,125.71,0
^JKMISC,4/12/2000,125.71,125.80,124.64,125.80,0
^JKMISC,4/13/2000,125.80,126.01,124.04,124.69,0
^JKMISC,4/14/2000,124.69,124.71,123.36,123.74,0
^JKMISC,4/17/2000,123.74,123.74,118.78,119.38,0
^JKMISC,4/18/2000,119.38,121.13,118.35,119.08,0
^JKMISC,4/19/2000,119.08,119.34,118.25,118.61,0
^JKMISC,4/20/2000,118.61,118.63,117.50,117.84,0
^JKMISC,4/21/2000,117.84,117.84,117.84,117.84,0
^JKMISC,4/24/2000,117.84,118.80,117.49,117.75,0
^JKMISC,4/25/2000,117.75,117.75,115.49,116.03,0
^JKMISC,4/26/2000,116.03,116.32,113.69,115.72,0
^JKMISC,4/27/2000,115.72,115.72,114.38,115.17,0
^JKMISC,4/28/2000,115.17,116.86,114.80,116.86,0
^JKMISC,5/1/2000,116.86,117.33,115.63,116.96,0
^JKMISC,5/2/2000,116.96,117.90,116.52,117.55,0
^JKMISC,5/3/2000,117.55,119.43,116.88,118.89,0
^JKMISC,5/4/2000,118.89,119.81,118.43,119.64,0
^JKMISC,5/5/2000,119.64,120.33,119.39,120.33,0
^JKMISC,5/8/2000,120.33,121.40,119.93,120.08,0
^JKMISC,5/9/2000,120.08,120.08,120.08,120.08,0
^JKMISC,5/10/2000,120.37,121.51,119.80,120.36,0
^JKMISC,5/11/2000,120.36,120.36,116.97,117.11,0
^JKMISC,5/12/2000,117.11,118.58,116.43,118.22,0
^JKMISC,5/15/2000,118.22,118.22,116.02,117.12,0
^JKMISC,5/16/2000,117.12,117.12,112.89,114.09,0
^JKMISC,5/17/2000,114.09,114.22,110.30,114.22,0
^JKMISC,5/18/2000,114.22,114.22,114.22,114.22,0
^JKMISC,5/19/2000,114.22,114.22,111.71,112.84,0
^JKMISC,5/22/2000,112.84,112.84,110.41,111.13,0
^JKMISC,5/23/2000,111.13,111.13,109.08,109.75,0
^JKMISC,5/24/2000,109.75,109.75,107.70,108.94,0
^JKMISC,5/25/2000,108.94,109.99,108.20,108.70,0
^JKMISC,5/26/2000,108.70,108.70,106.01,107.12,0
^JKMISC,5/29/2000,107.12,107.55,101.30,101.56,0
^JKMISC,5/30/2000,101.56,101.56,101.56,101.56,0
^JKMISC,5/31/2000,103.64,104.91,98.64,99.04,0
^JKMISC,6/1/2000,99.04,99.04,99.04,99.04,0
^JKMISC,6/2/2000,99.04,100.17,96.17,97.35,0
^JKMISC,6/5/2000,97.35,99.51,97.35,98.08,0
^JKMISC,6/6/2000,98.08,98.08,96.32,97.34,0
^JKMISC,6/7/2000,97.34,100.36,96.32,100.26,0
^JKMISC,6/8/2000,100.26,104.48,100.26,104.25,0
^JKMISC,6/9/2000,104.25,104.25,102.06,102.48,0
^JKMISC,6/12/2000,102.48,103.98,102.06,102.16,0
^JKMISC,6/13/2000,102.16,102.55,100.61,101.03,0
^JKMISC,6/14/2000,101.03,103.02,100.81,102.99,0
^JKMISC,6/15/2000,102.99,102.99,102.99,102.99,0
^JKMISC,6/16/2000,102.99,103.58,102.40,102.58,0
^JKMISC,6/19/2000,102.58,105.59,102.52,105.59,0
^JKMISC,6/20/2000,105.59,105.59,103.47,103.81,0
^JKMISC,6/21/2000,103.81,105.35,103.48,105.35,0
^JKMISC,6/22/2000,105.35,107.37,105.06,106.67,0
^JKMISC,6/23/2000,106.67,106.71,105.67,106.31,0
^JKMISC,6/26/2000,106.31,108.61,105.71,106.10,0
^JKMISC,6/27/2000,106.10,106.80,104.89,105.33,0
^JKMISC,6/28/2000,105.33,106.08,105.27,106.08,0
^JKMISC,6/29/2000,106.08,106.28,105.08,105.77,0
^JKMISC,6/30/2000,105.77,108.83,105.77,108.83,0
^JKMISC,7/3/2000,108.83,108.83,105.36,105.91,0
^JKMISC,7/4/2000,105.91,106.07,103.90,106.07,0
^JKMISC,7/5/2000,106.07,106.49,105.06,105.06,0
^JKMISC,7/6/2000,105.06,105.46,103.99,104.01,0
^JKMISC,7/7/2000,104.01,104.29,103.76,103.88,0
^JKMISC,7/10/2000,103.88,103.96,103.38,103.50,0
^JKMISC,7/11/2000,103.50,104.10,103.49,103.90,0
^JKMISC,7/12/2000,103.90,104.33,103.75,103.87,0
^JKMISC,7/13/2000,103.87,105.88,103.87,104.70,0
^JKMISC,7/14/2000,104.70,105.64,104.16,104.22,0
^JKMISC,7/17/2000,104.22,105.29,104.22,105.22,0
^JKMISC,7/18/2000,105.22,105.46,104.31,105.07,0
^JKMISC,7/19/2000,105.22,105.46,104.31,105.07,0
^JKMISC,7/20/2000,105.84,106.41,104.74,104.82,0
^JKMISC,7/21/2000,104.82,104.94,104.42,104.50,0
^JKMISC,7/24/2000,104.50,104.87,104.20,104.33,0
^JKMISC,7/25/2000,104.33,104.35,102.73,103.20,0
^JKMISC,7/26/2000,103.20,103.21,102.12,102.24,0
^JKMISC,7/27/2000,102.24,102.72,102.01,102.72,0
^JKMISC,7/28/2000,102.72,102.72,102.07,102.25,0
^JKMISC,7/31/2000,102.25,102.31,101.21,101.56,0
^JKMISC,8/1/2000,101.56,102.09,100.68,100.86,0
^JKMISC,8/2/2000,100.86,100.90,99.70,100.64,0
^JKMISC,8/3/2000,100.64,102.04,100.64,101.24,0
^JKMISC,8/4/2000,101.24,103.13,101.24,102.96,0
^JKMISC,8/7/2000,102.96,103.15,100.82,101.14,0
^JKMISC,8/8/2000,101.14,101.14,99.07,99.59,0
^JKMISC,8/9/2000,99.59,100.29,99.58,100.21,0
^JKMISC,8/10/2000,100.21,102.15,100.21,101.81,0
^JKMISC,8/11/2000,101.81,103.66,101.81,103.66,0
^JKMISC,8/14/2000,103.66,104.29,102.96,103.09,0
^JKMISC,8/15/2000,102.89,103.09,102.69,102.70,0
^JKMISC,8/16/2000,102.70,102.90,101.55,101.75,0
^JKMISC,8/17/2000,101.75,101.75,101.75,101.75,0
^JKMISC,8/18/2000,101.75,101.91,101.50,101.87,0
^JKMISC,8/21/2000,101.87,102.92,101.61,102.75,0
^JKMISC,8/22/2000,102.75,105.03,102.75,104.41,0
