Ticker,Date/Time,Open,High,Low,Close,Volume
^JKISSI,5/13/2011,122.74,123.28,122.61,122.95,3400000000
^JKISSI,5/16/2011,122.94,122.94,121.59,122.03,1710000000
^JKISSI,5/18/2011,122.08,123.59,122.07,123.46,1820000000
^JKISSI,5/19/2011,123.48,124.16,123.44,123.81,1630000000
^JKISSI,5/20/2011,123.82,124.84,123.82,124.84,1400000000
^JKISSI,5/23/2011,124.78,124.78,121.55,122.00,1990000000
^JKISSI,5/24/2011,121.99,122.25,121.47,122.07,2230000128
^JKISSI,5/25/2011,122.04,122.04,121.31,121.86,1940000000
^JKISSI,5/26/2011,121.87,123.44,121.87,123.23,1530000000
^JKISSI,5/27/2011,123.22,124.10,122.31,123.91,1050000000
^JKISSI,5/30/2011,123.84,123.99,123.15,123.44,1110000000
^JKISSI,5/31/2011,123.45,123.94,123.05,123.81,2449999872
^JKISSI,6/1/2011,123.83,124.66,123.63,124.19,3249999872
^JKISSI,6/3/2011,124.18,124.18,123.27,123.95,1720000000
^JKISSI,6/6/2011,123.93,123.93,123.22,123.67,1590000000
^JKISSI,6/7/2011,123.65,123.76,122.91,123.74,2489999872
^JKISSI,6/8/2011,123.73,123.73,122.72,123.21,1970000000
^JKISSI,6/9/2011,123.19,123.19,122.13,122.48,2240000000
^JKISSI,6/10/2011,122.53,122.83,121.16,121.41,1450000000
^JKISSI,6/13/2011,121.39,121.39,119.33,120.27,2230000128
^JKISSI,6/14/2011,120.21,121.03,119.61,121.01,1770000000
^JKISSI,6/15/2011,121.02,122.06,121.02,121.50,1980000000
^JKISSI,6/16/2011,121.48,121.48,119.11,119.91,2420000000
^JKISSI,6/17/2011,119.85,120.20,118.37,119.03,2329999872
^JKISSI,6/20/2011,119.05,120.03,118.77,119.21,1620000000
^JKISSI,6/21/2011,119.24,121.29,119.24,121.19,2310000128
^JKISSI,6/22/2011,121.22,121.99,121.22,121.88,2220000000
^JKISSI,6/23/2011,121.86,122.29,121.23,121.95,2160000000
^JKISSI,6/24/2011,121.95,123.36,121.92,123.14,2350000128
^JKISSI,6/27/2011,123.13,123.13,121.82,122.06,1670000000
^JKISSI,6/28/2011,122.07,122.80,122.07,122.56,2220000000
^JKISSI,6/30/2011,122.57,124.53,122.57,124.29,2130000000
^JKISSI,7/4/2011,125.41,126.98,125.41,126.83,2169999872
^JKISSI,7/5/2011,126.81,126.81,125.13,125.80,2609999872
^JKISSI,7/6/2011,125.77,126.39,124.93,125.39,2560000000
^JKISSI,7/7/2011,125.40,126.41,125.36,126.26,1830000000
^JKISSI,7/8/2011,126.28,128.27,126.28,128.24,1710000000
^JKISSI,7/11/2011,128.19,128.19,126.94,127.70,2060000000
^JKISSI,7/12/2011,127.68,127.68,125.39,125.90,2209999872
^JKISSI,7/13/2011,125.92,127.52,125.91,127.51,3449999872
^JKISSI,7/14/2011,127.51,128.02,127.32,128.02,2860000000
^JKISSI,7/15/2011,128.03,128.91,127.81,128.87,2070000000
^JKISSI,7/18/2011,128.93,130.15,128.91,129.69,2050000000
^JKISSI,7/19/2011,129.68,129.68,128.81,129.65,3329999872
^JKISSI,7/20/2011,129.66,130.90,129.66,130.90,4689999872
^JKISSI,7/21/2011,130.90,131.38,130.73,131.17,5070000128
^JKISSI,7/22/2011,131.29,132.82,131.29,132.66,4230000128
^JKISSI,7/25/2011,132.52,132.52,131.47,132.03,4110000128
^JKISSI,7/26/2011,131.99,133.50,131.95,133.50,5030000128
^JKISSI,7/27/2011,133.49,134.78,133.18,134.77,4440000000
^JKISSI,7/28/2011,134.65,134.65,133.07,133.75,3089999872
^JKISSI,7/29/2011,133.81,134.15,131.79,132.69,3110000128
^JKISSI,8/1/2011,132.75,134.66,132.75,134.52,4209999872
^JKISSI,8/2/2011,134.46,134.46,132.45,133.43,3449999872
^JKISSI,8/3/2011,133.41,133.41,130.46,132.27,3070000128
^JKISSI,8/4/2011,132.28,133.35,131.49,132.42,3169999872
^JKISSI,8/5/2011,132.28,132.28,124.33,125.80,4950000128
^JKISSI,8/8/2011,125.75,125.75,119.97,123.69,4550000128
^JKISSI,8/9/2011,123.43,124.43,115.41,119.31,5619999744
^JKISSI,8/10/2011,119.36,124.46,119.36,124.01,4030000128
^JKISSI,8/11/2011,124.00,124.78,122.06,124.75,3660000000
^JKISSI,8/12/2011,124.70,126.61,124.50,125.09,3040000000
^JKISSI,8/15/2011,125.10,127.72,125.10,127.66,2649999872
^JKISSI,8/16/2011,127.66,129.01,126.95,127.31,4110000128
^JKISSI,8/18/2011,127.35,129.93,127.35,129.93,2800000000
^JKISSI,8/19/2011,129.85,129.85,123.10,123.50,2860000000
^JKISSI,8/22/2011,123.56,124.38,121.43,124.35,2169999872
^JKISSI,8/23/2011,124.38,125.58,123.66,125.44,2489999872
^JKISSI,8/24/2011,125.50,126.39,124.12,124.43,2710000128
^JKISSI,8/25/2011,124.45,125.76,123.76,124.16,2320000000
^JKISSI,8/26/2011,124.04,124.25,122.49,124.08,1400000000
^JKISSI,9/5/2011,124.14,126.48,124.08,124.99,1470000000
^JKISSI,9/6/2011,124.95,126.37,123.80,126.30,1660000000
^JKISSI,9/7/2011,126.34,129.99,126.34,129.93,2790000128
^JKISSI,9/8/2011,129.94,130.51,129.02,129.53,2320000000
^JKISSI,9/9/2011,129.47,130.53,129.18,129.46,2030000000
^JKISSI,9/12/2011,129.38,129.38,125.94,126.53,1760000000
^JKISSI,9/13/2011,126.53,127.69,125.25,125.79,2190000128
^JKISSI,9/14/2011,125.81,126.69,122.68,123.87,2480000000
^JKISSI,9/15/2011,123.89,124.86,120.89,122.47,1780000000
^JKISSI,9/16/2011,122.54,125.07,122.54,124.34,1750000000
^JKISSI,9/19/2011,124.27,124.27,121.62,122.17,1480000000
^JKISSI,9/20/2011,122.15,122.15,119.45,121.97,2300000000
^JKISSI,9/21/2011,121.96,122.08,119.99,120.25,1610000000
^JKISSI,9/22/2011,120.15,120.15,109.15,109.68,2920000000
^JKISSI,9/23/2011,109.57,111.04,105.71,110.96,2200000000
^JKISSI,9/26/2011,110.91,111.19,103.69,106.89,2880000000
^JKISSI,9/27/2011,106.92,112.43,106.92,112.05,2550000128
^JKISSI,9/28/2011,112.07,114.05,111.39,113.42,2560000000
^JKISSI,9/29/2011,113.40,115.05,111.94,114.60,1350000000
^JKISSI,9/30/2011,114.61,116.11,114.40,115.42,1800000000
^JKISSI,10/3/2011,115.36,115.36,108.09,108.70,1840000000
^JKISSI,10/4/2011,108.60,109.05,106.19,106.64,1980000000
^JKISSI,10/5/2011,106.64,108.03,106.45,107.07,1590000000
^JKISSI,10/6/2011,107.09,111.55,107.09,111.43,2409999872
^JKISSI,10/7/2011,111.46,113.73,110.58,110.99,2430000128
^JKISSI,10/10/2011,110.92,111.60,110.44,111.28,1280000000
^JKISSI,10/11/2011,111.32,114.86,111.32,113.91,3510000128
^JKISSI,10/12/2011,113.35,117.11,112.98,117.03,4860000256
^JKISSI,10/13/2011,117.07,119.61,117.07,118.55,4960000000
^JKISSI,10/14/2011,118.53,118.90,117.23,118.07,2609999872
^JKISSI,10/17/2011,118.11,120.48,118.11,120.44,5550000128
